,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,0.0,4.0
2,2,1.1574074074074074e-14,2.0
3,3,1.1574074074074074e-14,4.0
4,4,1.1574074074074074e-14,1.0
5,5,1.1574074074074074e-14,4.0
6,6,1.1574074074074074e-14,2.0
7,7,1.1574074074074074e-14,2.0
8,8,2.3148148148148147e-14,2.0
9,9,2.3148148148148147e-14,4.0
10,10,2.3148148148148147e-14,4.0
11,11,2.3148148148148147e-14,0.0
12,12,2.3148148148148147e-14,2.0
13,13,2.3148148148148147e-14,4.0
14,14,2.3148148148148147e-14,0.0
15,15,2.3148148148148147e-14,0.0
16,16,4.6296296296296295e-14,1.0
17,17,4.6296296296296295e-14,0.0
18,18,4.6296296296296295e-14,1.0
19,19,6.944444444444445e-14,4.0
20,20,6.944444444444445e-14,0.0
21,21,8.101851851851852e-14,0.0
22,22,8.101851851851852e-14,2.0
23,23,8.101851851851852e-14,0.0
24,24,8.101851851851852e-14,4.0
25,25,8.101851851851852e-14,2.0
26,26,8.101851851851852e-14,3.0
27,27,9.259259259259259e-14,2.0
28,28,9.259259259259259e-14,4.0
29,29,9.259259259259259e-14,2.0
30,30,9.259259259259259e-14,4.0
31,31,9.259259259259259e-14,2.0
32,32,9.259259259259259e-14,4.0
33,33,9.259259259259259e-14,0.0
34,34,9.259259259259259e-14,2.0
35,35,9.259259259259259e-14,4.0
36,36,9.259259259259259e-14,0.0
37,37,1.0416666666666666e-13,0.0
38,38,1.0416666666666666e-13,4.0
39,39,1.0416666666666666e-13,0.0
40,40,1.0416666666666666e-13,4.0
41,41,1.0416666666666666e-13,2.0
42,42,1.0416666666666666e-13,2.0
43,43,1.0416666666666666e-13,4.0
44,44,1.1574074074074073e-13,2.0
45,45,1.1574074074074073e-13,0.0
46,46,1.1574074074074073e-13,0.0
47,47,1.1574074074074073e-13,4.0
48,48,1.1574074074074073e-13,2.0
49,49,1.1574074074074073e-13,4.0
