,Unnamed: 0,time,event
0,0,0.0,4.0
1,1,1.1574074074074074e-14,3.0
2,2,1.1574074074074074e-14,2.0
3,3,1.1574074074074074e-14,0.0
4,4,1.1574074074074074e-14,1.0
5,5,1.1574074074074074e-14,0.0
6,6,2.3148148148148147e-14,1.0
7,7,2.3148148148148147e-14,3.0
8,8,3.4722222222222224e-14,1.0
9,9,3.4722222222222224e-14,2.0
10,10,3.4722222222222224e-14,1.0
11,11,4.6296296296296295e-14,0.0
12,12,4.6296296296296295e-14,0.0
13,13,4.6296296296296295e-14,0.0
14,14,5.787037037037037e-14,0.0
15,15,5.787037037037037e-14,0.0
16,16,5.787037037037037e-14,0.0
17,17,5.787037037037037e-14,0.0
18,18,8.101851851851852e-14,0.0
19,19,1.0416666666666666e-13,1.0
20,20,1.1574074074074073e-13,3.0
21,21,1.1574074074074073e-13,2.0
22,22,1.1574074074074073e-13,2.0
23,23,1.1574074074074073e-13,0.0
24,24,1.2731481481481483e-13,1.0
25,25,1.2731481481481483e-13,1.0
26,26,1.2731481481481483e-13,0.0
27,27,1.2731481481481483e-13,2.0
28,28,1.2731481481481483e-13,2.0
29,29,1.2731481481481483e-13,0.0
30,30,1.2731481481481483e-13,0.0
31,31,1.388888888888889e-13,0.0
32,32,1.388888888888889e-13,0.0
33,33,1.388888888888889e-13,0.0
34,34,1.388888888888889e-13,0.0
35,35,1.388888888888889e-13,0.0
36,36,1.388888888888889e-13,0.0
37,37,1.388888888888889e-13,1.0
38,38,1.388888888888889e-13,0.0
39,39,1.388888888888889e-13,0.0
40,40,1.388888888888889e-13,0.0
41,41,1.388888888888889e-13,2.0
42,42,1.388888888888889e-13,0.0
43,43,1.388888888888889e-13,0.0
44,44,1.388888888888889e-13,0.0
45,45,1.388888888888889e-13,1.0
46,46,1.388888888888889e-13,0.0
47,47,1.388888888888889e-13,0.0
48,48,1.388888888888889e-13,0.0
49,49,1.5046296296296297e-13,0.0
