,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,0.0,2.0
2,2,0.0,0.0
3,3,1.1574074074074074e-14,2.0
4,4,1.1574074074074074e-14,1.0
5,5,2.3148148148148147e-14,1.0
6,6,4.6296296296296295e-14,3.0
7,7,4.6296296296296295e-14,1.0
8,8,8.101851851851852e-14,2.0
9,9,8.101851851851852e-14,2.0
10,10,9.259259259259259e-14,1.0
11,11,9.259259259259259e-14,1.0
12,12,1.0416666666666666e-13,1.0
13,13,1.1574074074074073e-13,0.0
14,14,1.1574074074074073e-13,1.0
15,15,1.2731481481481483e-13,2.0
16,16,1.5046296296296297e-13,3.0
17,17,1.5046296296296297e-13,2.0
18,18,1.6203703703703704e-13,1.0
19,19,1.736111111111111e-13,2.0
20,20,1.736111111111111e-13,1.0
21,21,2.1990740740740742e-13,1.0
22,22,2.3148148148148146e-13,1.0
23,23,2.3148148148148146e-13,1.0
24,24,2.662037037037037e-13,3.0
25,25,3.0092592592592594e-13,2.0
26,26,3.0092592592592594e-13,2.0
27,27,3.0092592592592594e-13,0.0
28,28,3.0092592592592594e-13,1.0
29,29,3.240740740740741e-13,2.0
30,30,3.240740740740741e-13,0.0
31,31,3.240740740740741e-13,1.0
32,32,3.240740740740741e-13,1.0
33,33,3.240740740740741e-13,0.0
34,34,3.240740740740741e-13,0.0
35,35,3.3564814814814817e-13,0.0
36,36,3.3564814814814817e-13,0.0
37,37,3.3564814814814817e-13,0.0
38,38,3.3564814814814817e-13,1.0
39,39,3.472222222222222e-13,0.0
40,40,3.472222222222222e-13,0.0
41,41,3.472222222222222e-13,3.0
42,42,3.472222222222222e-13,0.0
43,43,3.472222222222222e-13,0.0
44,44,3.472222222222222e-13,1.0
45,45,3.472222222222222e-13,0.0
46,46,3.587962962962963e-13,0.0
47,47,3.587962962962963e-13,0.0
48,48,3.587962962962963e-13,2.0
49,49,3.587962962962963e-13,0.0
