,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,0.0,1.0
2,2,0.0,0.0
3,3,0.0,3.0
4,4,0.0,0.0
5,5,0.0,0.0
6,6,0.0,3.0
7,7,0.0,4.0
8,8,0.0,0.0
9,9,0.0,4.0
10,10,0.0,2.0
11,11,0.0,3.0
12,12,0.0,1.0
13,13,0.0,0.0
14,14,0.0,4.0
15,15,1.1574074074074074e-14,2.0
16,16,1.1574074074074074e-14,2.0
17,17,1.1574074074074074e-14,3.0
18,18,1.1574074074074074e-14,4.0
19,19,1.1574074074074074e-14,0.0
20,20,1.1574074074074074e-14,0.0
21,21,1.1574074074074074e-14,4.0
22,22,1.1574074074074074e-14,4.0
23,23,1.1574074074074074e-14,2.0
24,24,1.1574074074074074e-14,3.0
25,25,1.1574074074074074e-14,0.0
26,26,1.1574074074074074e-14,4.0
27,27,1.1574074074074074e-14,2.0
28,28,1.1574074074074074e-14,3.0
29,29,1.1574074074074074e-14,4.0
30,30,2.3148148148148147e-14,4.0
31,31,2.3148148148148147e-14,4.0
32,32,2.3148148148148147e-14,0.0
33,33,2.3148148148148147e-14,4.0
34,34,2.3148148148148147e-14,0.0
35,35,2.3148148148148147e-14,0.0
36,36,2.3148148148148147e-14,1.0
37,37,2.3148148148148147e-14,3.0
38,38,2.3148148148148147e-14,2.0
39,39,2.3148148148148147e-14,2.0
40,40,2.3148148148148147e-14,1.0
41,41,2.3148148148148147e-14,3.0
42,42,2.3148148148148147e-14,0.0
43,43,2.3148148148148147e-14,3.0
44,44,2.3148148148148147e-14,2.0
45,45,3.4722222222222224e-14,2.0
46,46,3.4722222222222224e-14,2.0
47,47,3.4722222222222224e-14,3.0
48,48,3.4722222222222224e-14,0.0
49,49,3.4722222222222224e-14,0.0
50,50,3.4722222222222224e-14,4.0
51,51,3.4722222222222224e-14,1.0
52,52,3.4722222222222224e-14,0.0
53,53,4.6296296296296295e-14,3.0
54,54,4.6296296296296295e-14,0.0
55,55,4.6296296296296295e-14,3.0
56,56,4.6296296296296295e-14,0.0
57,57,4.6296296296296295e-14,0.0
58,58,4.6296296296296295e-14,2.0
59,59,4.6296296296296295e-14,2.0
60,60,4.6296296296296295e-14,1.0
61,61,4.6296296296296295e-14,4.0
62,62,5.787037037037037e-14,3.0
63,63,5.787037037037037e-14,2.0
64,64,5.787037037037037e-14,3.0
65,65,5.787037037037037e-14,3.0
66,66,5.787037037037037e-14,3.0
67,67,5.787037037037037e-14,1.0
68,68,5.787037037037037e-14,4.0
69,69,5.787037037037037e-14,1.0
70,70,5.787037037037037e-14,2.0
71,71,5.787037037037037e-14,4.0
72,72,5.787037037037037e-14,4.0
73,73,5.787037037037037e-14,2.0
74,74,5.787037037037037e-14,3.0
75,75,5.787037037037037e-14,2.0
76,76,5.787037037037037e-14,0.0
77,77,5.787037037037037e-14,3.0
78,78,5.787037037037037e-14,2.0
79,79,6.944444444444445e-14,4.0
80,80,6.944444444444445e-14,3.0
81,81,6.944444444444445e-14,3.0
82,82,6.944444444444445e-14,4.0
83,83,6.944444444444445e-14,0.0
84,84,6.944444444444445e-14,4.0
85,85,6.944444444444445e-14,4.0
86,86,6.944444444444445e-14,4.0
87,87,6.944444444444445e-14,1.0
88,88,6.944444444444445e-14,0.0
89,89,6.944444444444445e-14,0.0
90,90,6.944444444444445e-14,0.0
91,91,6.944444444444445e-14,0.0
92,92,6.944444444444445e-14,3.0
93,93,6.944444444444445e-14,4.0
94,94,8.101851851851852e-14,4.0
95,95,8.101851851851852e-14,3.0
96,96,8.101851851851852e-14,3.0
97,97,8.101851851851852e-14,0.0
98,98,8.101851851851852e-14,2.0
99,99,8.101851851851852e-14,4.0
100,100,8.101851851851852e-14,0.0
101,101,8.101851851851852e-14,3.0
102,102,9.259259259259259e-14,0.0
103,103,9.259259259259259e-14,4.0
104,104,9.259259259259259e-14,3.0
105,105,9.259259259259259e-14,0.0
106,106,1.0416666666666666e-13,4.0
107,107,1.0416666666666666e-13,0.0
108,108,1.0416666666666666e-13,0.0
109,109,1.1574074074074073e-13,2.0
110,110,1.1574074074074073e-13,0.0
111,111,1.1574074074074073e-13,0.0
112,112,1.388888888888889e-13,4.0
113,113,1.5046296296296297e-13,3.0
114,114,1.5046296296296297e-13,2.0
115,115,1.5046296296296297e-13,1.0
116,116,1.5046296296296297e-13,0.0
117,117,1.6203703703703704e-13,2.0
118,118,1.6203703703703704e-13,2.0
119,119,1.6203703703703704e-13,4.0
120,120,1.6203703703703704e-13,3.0
121,121,1.6203703703703704e-13,3.0
122,122,1.736111111111111e-13,0.0
123,123,1.736111111111111e-13,3.0
124,124,1.736111111111111e-13,1.0
125,125,1.736111111111111e-13,1.0
126,126,1.736111111111111e-13,1.0
127,127,1.736111111111111e-13,4.0
128,128,1.8518518518518518e-13,3.0
129,129,1.8518518518518518e-13,0.0
130,130,1.8518518518518518e-13,3.0
131,131,1.8518518518518518e-13,0.0
132,132,1.9675925925925925e-13,4.0
133,133,1.9675925925925925e-13,0.0
134,134,1.9675925925925925e-13,2.0
135,135,1.9675925925925925e-13,0.0
136,136,1.9675925925925925e-13,4.0
137,137,1.9675925925925925e-13,4.0
138,138,1.9675925925925925e-13,0.0
139,139,1.9675925925925925e-13,0.0
140,140,1.9675925925925925e-13,4.0
141,141,2.0833333333333332e-13,1.0
142,142,2.0833333333333332e-13,0.0
143,143,2.0833333333333332e-13,4.0
144,144,2.0833333333333332e-13,1.0
145,145,2.0833333333333332e-13,4.0
146,146,2.0833333333333332e-13,0.0
147,147,2.0833333333333332e-13,4.0
148,148,2.0833333333333332e-13,4.0
149,149,2.0833333333333332e-13,2.0
150,150,2.0833333333333332e-13,4.0
151,151,2.0833333333333332e-13,0.0
152,152,2.1990740740740742e-13,0.0
153,153,2.1990740740740742e-13,3.0
154,154,2.1990740740740742e-13,0.0
155,155,2.1990740740740742e-13,0.0
156,156,2.1990740740740742e-13,4.0
157,157,2.1990740740740742e-13,4.0
158,158,2.1990740740740742e-13,0.0
159,159,2.1990740740740742e-13,4.0
160,160,2.1990740740740742e-13,1.0
161,161,2.1990740740740742e-13,0.0
162,162,2.1990740740740742e-13,1.0
163,163,2.1990740740740742e-13,0.0
