,Unnamed: 0,time,event
0,0,0.0,1.0
1,1,0.0,0.0
2,2,1.1574074074074074e-14,3.0
3,3,1.1574074074074074e-14,0.0
4,4,1.1574074074074074e-14,2.0
5,5,1.1574074074074074e-14,3.0
6,6,1.1574074074074074e-14,0.0
7,7,1.1574074074074074e-14,3.0
8,8,1.1574074074074074e-14,3.0
9,9,2.3148148148148147e-14,4.0
10,10,2.3148148148148147e-14,4.0
11,11,2.3148148148148147e-14,1.0
12,12,2.3148148148148147e-14,0.0
13,13,2.3148148148148147e-14,3.0
14,14,2.3148148148148147e-14,1.0
15,15,3.4722222222222224e-14,3.0
16,16,3.4722222222222224e-14,2.0
17,17,3.4722222222222224e-14,4.0
18,18,3.4722222222222224e-14,4.0
19,19,3.4722222222222224e-14,3.0
20,20,4.6296296296296295e-14,3.0
21,21,4.6296296296296295e-14,2.0
22,22,4.6296296296296295e-14,1.0
23,23,5.787037037037037e-14,2.0
24,24,5.787037037037037e-14,2.0
25,25,5.787037037037037e-14,0.0
26,26,5.787037037037037e-14,4.0
27,27,5.787037037037037e-14,3.0
28,28,5.787037037037037e-14,2.0
29,29,5.787037037037037e-14,4.0
30,30,5.787037037037037e-14,3.0
31,31,5.787037037037037e-14,4.0
32,32,5.787037037037037e-14,3.0
33,33,5.787037037037037e-14,1.0
34,34,5.787037037037037e-14,2.0
35,35,5.787037037037037e-14,1.0
36,36,5.787037037037037e-14,0.0
37,37,6.944444444444445e-14,2.0
38,38,6.944444444444445e-14,2.0
39,39,6.944444444444445e-14,3.0
40,40,8.101851851851852e-14,3.0
41,41,8.101851851851852e-14,0.0
42,42,8.101851851851852e-14,2.0
43,43,9.259259259259259e-14,0.0
44,44,1.0416666666666666e-13,3.0
45,45,1.0416666666666666e-13,0.0
46,46,1.0416666666666666e-13,2.0
47,47,1.1574074074074073e-13,0.0
48,48,1.2731481481481483e-13,0.0
49,49,1.388888888888889e-13,2.0
