,Unnamed: 0,time,event
0,0,0.0,4.0
1,1,1.1574074074074074e-14,1.0
2,2,1.1574074074074074e-14,1.0
3,3,1.1574074074074074e-14,1.0
4,4,3.4722222222222224e-14,1.0
5,5,3.4722222222222224e-14,2.0
6,6,3.4722222222222224e-14,0.0
7,7,4.6296296296296295e-14,0.0
8,8,4.6296296296296295e-14,2.0
9,9,5.787037037037037e-14,4.0
10,10,5.787037037037037e-14,1.0
11,11,5.787037037037037e-14,1.0
12,12,5.787037037037037e-14,3.0
13,13,5.787037037037037e-14,0.0
14,14,5.787037037037037e-14,3.0
15,15,5.787037037037037e-14,3.0
16,16,5.787037037037037e-14,2.0
17,17,5.787037037037037e-14,3.0
18,18,6.944444444444445e-14,0.0
19,19,1.0416666666666666e-13,4.0
20,20,1.1574074074074073e-13,1.0
21,21,1.1574074074074073e-13,0.0
22,22,1.388888888888889e-13,4.0
23,23,1.5046296296296297e-13,2.0
24,24,1.8518518518518518e-13,4.0
25,25,1.8518518518518518e-13,3.0
26,26,1.8518518518518518e-13,2.0
27,27,2.3148148148148146e-13,4.0
28,28,2.3148148148148146e-13,1.0
29,29,2.3148148148148146e-13,1.0
30,30,2.3148148148148146e-13,3.0
31,31,2.3148148148148146e-13,2.0
32,32,2.3148148148148146e-13,2.0
33,33,2.3148148148148146e-13,3.0
34,34,2.4305555555555556e-13,2.0
35,35,2.4305555555555556e-13,3.0
36,36,2.5462962962962965e-13,4.0
37,37,2.5462962962962965e-13,1.0
38,38,2.5462962962962965e-13,0.0
39,39,2.5462962962962965e-13,2.0
40,40,2.5462962962962965e-13,2.0
41,41,2.5462962962962965e-13,2.0
42,42,2.662037037037037e-13,4.0
43,43,2.777777777777778e-13,4.0
44,44,2.777777777777778e-13,4.0
45,45,2.777777777777778e-13,1.0
46,46,2.777777777777778e-13,4.0
47,47,2.777777777777778e-13,4.0
48,48,2.8935185185185184e-13,1.0
49,49,2.8935185185185184e-13,3.0
