,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,0.0,2.0
2,2,1.1574074074074074e-14,1.0
3,3,1.1574074074074074e-14,2.0
4,4,3.4722222222222224e-14,2.0
5,5,4.6296296296296295e-14,3.0
6,6,4.6296296296296295e-14,0.0
7,7,4.6296296296296295e-14,3.0
8,8,4.6296296296296295e-14,2.0
9,9,4.6296296296296295e-14,2.0
10,10,4.6296296296296295e-14,2.0
11,11,4.6296296296296295e-14,2.0
12,12,5.787037037037037e-14,3.0
13,13,5.787037037037037e-14,2.0
14,14,1.388888888888889e-13,3.0
15,15,1.5046296296296297e-13,3.0
16,16,1.5046296296296297e-13,0.0
17,17,1.6203703703703704e-13,2.0
18,18,1.6203703703703704e-13,2.0
19,19,1.6203703703703704e-13,2.0
20,20,1.736111111111111e-13,3.0
21,21,1.736111111111111e-13,3.0
22,22,1.8518518518518518e-13,3.0
23,23,1.9675925925925925e-13,2.0
24,24,2.1990740740740742e-13,3.0
25,25,2.4305555555555556e-13,0.0
26,26,2.4305555555555556e-13,2.0
27,27,2.4305555555555556e-13,2.0
28,28,2.4305555555555556e-13,3.0
29,29,2.4305555555555556e-13,2.0
30,30,2.5462962962962965e-13,0.0
31,31,2.5462962962962965e-13,2.0
32,32,2.662037037037037e-13,2.0
33,33,2.662037037037037e-13,3.0
34,34,2.662037037037037e-13,1.0
35,35,2.662037037037037e-13,2.0
36,36,2.662037037037037e-13,2.0
37,37,2.777777777777778e-13,2.0
38,38,2.777777777777778e-13,3.0
39,39,2.777777777777778e-13,3.0
40,40,2.777777777777778e-13,2.0
41,41,2.777777777777778e-13,3.0
42,42,2.777777777777778e-13,2.0
43,43,2.777777777777778e-13,2.0
44,44,2.777777777777778e-13,2.0
45,45,2.777777777777778e-13,2.0
46,46,2.777777777777778e-13,0.0
47,47,2.8935185185185184e-13,2.0
48,48,2.8935185185185184e-13,2.0
49,49,2.8935185185185184e-13,2.0
