,Unnamed: 0,time,event
0,0,0.0,1.0
1,1,3.4722222222222224e-14,0.0
2,2,3.4722222222222224e-14,1.0
3,3,4.6296296296296295e-14,3.0
4,4,4.6296296296296295e-14,0.0
5,5,4.6296296296296295e-14,2.0
6,6,4.6296296296296295e-14,4.0
7,7,4.6296296296296295e-14,1.0
8,8,4.6296296296296295e-14,0.0
9,9,4.6296296296296295e-14,1.0
10,10,5.787037037037037e-14,4.0
11,11,5.787037037037037e-14,4.0
12,12,5.787037037037037e-14,3.0
13,13,5.787037037037037e-14,3.0
14,14,5.787037037037037e-14,2.0
15,15,5.787037037037037e-14,2.0
16,16,6.944444444444445e-14,0.0
17,17,8.101851851851852e-14,3.0
18,18,8.101851851851852e-14,0.0
19,19,8.101851851851852e-14,1.0
20,20,8.101851851851852e-14,2.0
21,21,8.101851851851852e-14,1.0
22,22,9.259259259259259e-14,0.0
23,23,9.259259259259259e-14,4.0
24,24,9.259259259259259e-14,3.0
25,25,9.259259259259259e-14,1.0
26,26,9.259259259259259e-14,0.0
27,27,9.259259259259259e-14,1.0
28,28,9.259259259259259e-14,1.0
29,29,9.259259259259259e-14,0.0
30,30,9.259259259259259e-14,2.0
31,31,9.259259259259259e-14,1.0
32,32,1.0416666666666666e-13,4.0
33,33,1.0416666666666666e-13,3.0
34,34,1.0416666666666666e-13,3.0
35,35,1.1574074074074073e-13,2.0
36,36,1.1574074074074073e-13,2.0
37,37,1.1574074074074073e-13,0.0
38,38,1.1574074074074073e-13,3.0
39,39,1.1574074074074073e-13,2.0
40,40,1.1574074074074073e-13,2.0
41,41,1.1574074074074073e-13,1.0
42,42,1.2731481481481483e-13,0.0
43,43,1.2731481481481483e-13,1.0
44,44,1.2731481481481483e-13,0.0
45,45,1.2731481481481483e-13,4.0
46,46,1.388888888888889e-13,0.0
47,47,1.388888888888889e-13,3.0
48,48,1.388888888888889e-13,3.0
49,49,1.388888888888889e-13,2.0
